session ID,session_duration,total_pages_viewed,main_category_count,clothing_models_count,avg_price,max_price,min_price,price_range,country,cluster
1827,4,2,2,4,48.75,57,38,19,29,0
1828,1,1,1,1,33.0,33,33,0,29,1
1829,2,1,2,2,46.5,50,43,7,29,3
1830,2,1,2,2,48.0,48,48,0,29,3
1831,1,1,1,1,62.0,62,62,0,29,3
1832,22,2,4,18,41.68181818181818,72,23,49,29,2
1833,1,1,1,1,43.0,43,43,0,29,1
1834,4,1,2,4,36.75,48,23,25,29,1
1835,5,3,3,5,43.8,57,28,29,29,0
1836,2,1,1,2,49.0,60,38,22,29,3
1837,3,3,2,3,39.666666666666664,48,33,15,29,1
1838,7,2,3,5,44.142857142857146,62,28,34,29,0
1839,10,2,2,10,52.5,67,38,29,29,0
1840,5,2,1,5,50.4,62,38,24,29,3
1841,1,1,1,1,28.0,28,28,0,29,1
1842,2,1,1,2,43.0,43,43,0,29,1
1843,10,1,3,8,45.1,67,28,39,29,0
1844,10,3,4,10,43.3,57,20,37,29,0
1845,1,1,1,1,23.0,23,23,0,29,1
1846,10,2,2,10,52.4,82,38,44,29,0
1847,4,2,2,4,42.25,60,28,32,29,0
1848,27,3,3,20,49.074074074074076,82,23,59,9,2
1849,4,2,2,4,36.75,43,28,15,9,1
1850,5,1,2,4,41.8,52,28,24,9,0
1851,19,2,2,13,49.26315789473684,67,33,34,29,0
1852,1,1,1,1,52.0,52,52,0,46,3
1853,1,1,1,1,52.0,52,52,0,46,3
1854,1,1,1,1,52.0,52,52,0,46,3
1855,1,1,1,1,28.0,28,28,0,46,1
1856,1,1,1,1,48.0,48,48,0,46,3
1857,1,1,1,1,57.0,57,57,0,46,3
1858,1,1,1,1,48.0,48,48,0,46,3
1859,1,1,1,1,28.0,28,28,0,9,1
1860,47,3,1,41,36.5531914893617,65,23,42,29,2
1861,7,3,2,7,41.285714285714285,62,28,34,29,0
1862,1,1,1,1,43.0,43,43,0,29,1
1863,2,1,2,2,45.5,48,43,5,29,1
1864,7,2,2,7,48.285714285714285,62,33,29,29,0
1865,5,3,1,5,52.4,62,38,24,29,0
1866,4,2,3,4,47.75,82,33,49,29,0
1867,5,1,1,5,44.8,62,38,24,9,3
1868,7,3,2,7,40.714285714285715,62,28,34,29,0
1869,6,2,4,6,36.333333333333336,48,23,25,29,0
1870,15,3,3,13,46.13333333333333,62,23,39,29,0
1871,1,1,1,1,57.0,57,57,0,9,3
1872,1,1,1,1,33.0,33,33,0,9,1
1873,2,2,1,2,54.5,57,52,5,9,3
1874,6,1,2,6,43.5,57,28,29,9,0
1875,6,1,2,5,41.166666666666664,62,23,39,9,0
1876,8,3,1,8,38.0,57,20,37,9,0
1877,9,4,2,9,43.333333333333336,62,33,29,29,0
1878,3,2,1,3,41.0,62,28,34,9,0
1879,14,1,2,7,44.07142857142857,82,23,59,29,0
1880,2,2,1,2,67.0,67,67,0,29,3
1881,85,5,4,73,39.34117647058824,82,23,59,29,2
1882,5,2,2,5,44.8,72,28,44,29,0
1883,12,2,1,10,50.416666666666664,67,38,29,29,0
1884,11,2,2,8,39.63636363636363,62,28,34,29,0
1885,3,1,3,3,38.0,43,33,10,29,1
1886,2,2,1,2,50.0,62,38,24,9,3
1887,7,3,2,6,40.857142857142854,48,33,15,29,0
1888,2,2,1,2,42.5,57,28,29,29,0
1889,3,3,2,3,41.333333333333336,48,33,15,29,0
1890,26,4,4,26,43.46153846153846,65,28,37,44,2
1891,4,2,2,4,36.75,48,28,20,29,1
1892,7,3,2,7,50.285714285714285,67,33,34,29,0
1893,6,1,2,6,47.333333333333336,57,33,24,29,0
1894,2,2,2,2,45.0,57,33,24,29,0
1895,6,2,2,6,40.333333333333336,62,28,34,29,0
1896,4,2,1,4,56.0,67,38,29,29,3
1897,1,1,1,1,52.0,52,52,0,29,3
1898,1,1,1,1,38.0,38,38,0,9,1
1899,7,1,2,7,40.0,62,28,34,29,0
1900,17,5,3,16,39.8235294117647,57,20,37,24,2
1901,2,1,1,2,35.5,38,33,5,9,1
1902,15,3,3,14,46.46666666666667,72,20,52,9,0
1903,12,2,3,12,43.833333333333336,67,28,39,9,0
1904,8,1,3,8,49.875,72,33,39,9,0
1905,6,1,2,6,49.166666666666664,72,28,44,9,0
1906,3,2,1,3,44.333333333333336,62,33,29,16,0
1907,1,1,1,1,48.0,48,48,0,29,3
1908,3,2,2,2,39.333333333333336,52,33,19,29,1
1909,1,1,1,1,38.0,38,38,0,41,1
1910,5,1,1,2,38.0,38,38,0,9,1
1911,16,3,4,13,43.6875,67,28,39,29,0
1912,15,2,4,15,44.0,72,28,44,29,0
1913,4,2,2,4,40.25,62,23,39,29,0
1914,2,2,1,2,40.5,43,38,5,29,1
1915,8,3,3,7,41.125,57,20,37,29,0
1916,3,2,1,3,47.666666666666664,67,38,29,29,0
1917,2,1,2,2,69.5,82,57,25,24,3
1918,1,1,1,1,20.0,20,20,0,24,1
1919,1,1,1,1,28.0,28,28,0,29,1
1920,4,2,3,4,40.25,57,28,29,29,0
1921,6,1,3,4,45.333333333333336,52,38,14,29,0
1922,1,1,1,1,38.0,38,38,0,9,1
1923,1,1,1,1,38.0,38,38,0,9,1
1924,1,1,1,1,38.0,38,38,0,9,1
1925,1,1,1,1,48.0,48,48,0,9,3
1926,1,1,1,1,38.0,38,38,0,3,1
1927,7,1,3,6,36.57142857142857,48,23,25,29,0
1928,6,2,2,6,53.833333333333336,62,33,29,9,0
1929,16,1,2,8,45.875,72,38,34,9,0
1930,1,1,1,1,28.0,28,28,0,9,1
1931,6,1,3,6,50.166666666666664,67,38,29,29,0
1932,8,2,4,8,42.25,72,28,44,29,0
1933,2,1,1,2,38.0,48,28,20,29,1
1934,6,3,2,6,34.666666666666664,43,28,15,29,1
1935,8,2,3,8,52.125,62,38,24,29,0
1936,5,1,1,3,21.2,26,20,6,24,1
1937,1,1,1,1,52.0,52,52,0,24,3
1938,1,1,1,1,62.0,62,62,0,9,3
1939,8,4,2,8,37.25,52,23,29,29,0
1940,3,1,1,2,62.0,62,62,0,29,3
1941,1,1,1,1,43.0,43,43,0,29,1
1942,15,4,3,13,43.333333333333336,82,20,62,29,2
1943,1,1,1,1,23.0,23,23,0,29,1
1944,5,3,2,5,41.8,57,28,29,29,0
1945,2,2,1,2,35.5,48,23,25,29,1
1946,38,5,3,28,38.28947368421053,65,28,37,29,2
1947,4,3,2,3,45.25,57,38,19,9,0
1948,8,4,1,7,41.75,48,28,20,29,0
1949,18,5,4,14,41.55555555555556,77,20,57,29,2
1950,3,1,2,3,50.666666666666664,62,28,34,9,0
1951,3,1,2,3,50.666666666666664,52,48,4,9,3
1952,1,1,1,1,52.0,52,52,0,24,3
1953,1,1,1,1,43.0,43,43,0,9,1
1954,2,1,1,2,35.5,43,28,15,29,1
1955,72,3,4,68,44.15277777777778,82,20,62,29,2
1956,3,1,2,3,51.0,62,43,19,9,3
1957,3,1,3,3,34.666666666666664,43,28,15,29,1
1958,16,3,2,13,47.6875,82,28,54,9,0
1959,6,3,3,6,42.5,67,23,44,29,0
1960,6,2,1,5,58.0,67,38,29,29,3
1961,5,2,1,5,44.6,62,33,29,29,0
1962,12,1,3,9,48.333333333333336,72,23,49,29,0
1963,4,2,2,4,36.0,50,28,22,29,1
1964,3,2,2,3,50.666666666666664,57,38,19,29,3
1965,8,3,3,8,50.125,67,33,34,29,0
1966,1,1,1,1,33.0,33,33,0,29,1
1967,6,1,2,5,53.166666666666664,67,38,29,29,0
1968,16,4,4,16,44.4375,67,26,41,29,2
1969,3,3,2,3,42.666666666666664,52,38,14,29,0
1970,52,4,4,24,49.03846153846154,67,20,47,29,2
1971,5,1,1,1,62.0,62,62,0,29,3
1972,4,1,1,4,52.5,67,38,29,29,3
1973,5,4,3,5,43.0,48,33,15,29,0
1974,4,2,2,4,40.25,52,33,19,29,0
1975,1,1,1,1,43.0,43,43,0,29,1
1976,9,4,4,7,54.0,67,28,39,29,0
1977,5,2,2,4,38.0,43,28,15,29,1
1978,6,1,1,6,37.0,62,28,34,29,0
1979,3,3,1,3,36.333333333333336,43,28,15,29,1
1980,5,1,1,5,47.4,57,38,19,29,3
1981,4,2,1,4,54.75,67,38,29,29,3
1982,1,1,1,1,62.0,62,62,0,29,3
1983,4,2,2,2,50.0,57,43,14,29,3
1984,1,1,1,1,38.0,38,38,0,29,1
1985,2,1,1,2,45.0,52,38,14,29,1
1986,2,1,2,2,38.0,43,33,10,29,1
1987,6,2,3,4,46.0,62,33,29,29,0
1988,22,3,3,22,43.54545454545455,67,23,44,29,2
1989,17,4,4,16,41.64705882352941,57,28,29,29,2
1990,2,1,1,1,28.0,28,28,0,29,1
1991,5,3,3,5,38.0,43,33,10,29,0
1992,3,2,1,3,50.666666666666664,62,33,29,29,0
1993,2,1,2,2,45.5,48,43,5,29,1
1994,16,4,2,15,47.1875,65,28,37,29,0
1995,24,5,3,18,42.083333333333336,82,28,54,29,2
1996,1,1,1,1,43.0,43,43,0,24,1
1997,7,3,3,6,48.42857142857143,57,28,29,24,0
1998,5,3,1,5,44.8,52,28,24,34,0
1999,5,3,2,5,47.2,62,38,24,29,0
2000,7,3,3,6,43.142857142857146,57,26,31,29,0
2001,5,3,1,5,47.6,62,38,24,29,0
2002,1,1,1,1,33.0,33,33,0,29,1
2003,1,1,1,1,33.0,33,33,0,29,1
2004,2,1,1,2,33.0,38,28,10,29,1
2005,3,1,1,3,31.333333333333332,43,23,20,29,1
2006,7,4,3,7,38.857142857142854,62,23,39,29,0
2007,30,3,3,29,43.46666666666667,62,28,34,29,2
2008,3,2,1,3,53.666666666666664,57,52,5,29,3
2009,1,1,1,1,62.0,62,62,0,29,3
2010,11,3,4,11,47.18181818181818,62,33,29,15,0
2011,1,1,1,1,52.0,52,52,0,29,3
2012,63,3,4,47,42.20634920634921,72,23,49,29,2
2013,6,3,3,6,47.333333333333336,62,33,29,29,0
2014,4,2,1,4,51.0,57,38,19,17,3
2015,4,1,1,4,55.0,72,43,29,29,3
2016,20,4,3,20,42.1,62,28,34,29,2
2017,1,1,1,1,55.0,55,55,0,29,3
2018,1,1,1,1,62.0,62,62,0,29,3
2019,5,1,3,5,48.6,52,43,9,9,3
2020,3,1,1,3,54.333333333333336,82,38,44,29,3
2021,2,1,1,2,62.5,82,43,39,29,3
2022,25,3,3,25,43.72,62,20,42,29,2
2023,3,3,1,3,31.333333333333332,43,23,20,29,1
2024,2,1,1,1,62.0,62,62,0,29,3
2025,1,1,1,1,38.0,38,38,0,29,1
2026,4,1,2,4,47.75,72,38,34,29,0
2027,15,4,3,11,54.2,82,38,44,29,0
2028,4,1,2,4,38.0,48,23,25,29,1
2029,2,2,1,2,40.5,43,38,5,29,1
2030,16,3,3,10,38.75,62,28,34,29,0
2031,8,1,2,5,44.5,62,33,29,29,0
2032,4,2,1,4,35.5,48,23,25,29,1
2033,12,4,2,10,43.166666666666664,57,33,24,29,0
2034,5,1,2,5,50.6,82,28,54,29,0
2035,6,3,3,6,45.166666666666664,52,38,14,29,0
2036,5,2,1,5,49.6,62,38,24,29,3
2037,9,3,3,9,38.333333333333336,67,23,44,29,0
2038,25,3,4,25,45.8,72,28,44,29,2
2039,2,2,2,2,30.5,33,28,5,29,1
2040,2,2,2,2,43.0,48,38,10,29,1
2041,2,2,2,2,46.5,50,43,7,29,3
2042,1,1,1,1,38.0,38,38,0,29,1
2043,10,1,2,7,58.5,82,38,44,9,0
2044,1,1,1,1,62.0,62,62,0,29,3
2045,4,2,1,4,48.75,62,33,29,29,0
2046,1,1,1,1,67.0,67,67,0,10,3
2047,1,1,1,1,20.0,20,20,0,44,1
2048,40,3,4,40,42.175,65,23,42,29,2
2049,7,3,1,7,33.0,43,23,20,29,1
2050,19,1,3,17,47.8421052631579,82,28,54,9,0
2051,3,3,1,3,31.333333333333332,43,23,20,29,1
2052,8,1,2,8,45.75,62,33,29,29,0
2053,11,2,3,9,41.45454545454545,82,28,54,29,0
2054,2,1,2,2,60.0,82,38,44,29,3
2055,1,1,1,1,38.0,38,38,0,29,1
2056,8,1,1,8,51.0,72,33,39,29,0
2057,5,1,3,5,40.8,52,28,24,29,0
2058,6,4,3,6,42.0,57,28,29,29,0
2059,2,1,1,2,54.5,57,52,5,29,3
2060,2,1,2,2,60.0,72,48,24,29,3
2061,11,2,2,6,45.90909090909091,57,33,24,29,0
2062,3,2,2,3,52.333333333333336,57,48,9,29,3
2063,6,2,1,6,46.666666666666664,57,33,24,29,0
2064,2,1,1,1,38.0,38,38,0,29,1
2065,4,2,1,4,56.0,67,38,29,29,3
2066,9,3,2,7,57.333333333333336,82,28,54,29,0
2067,9,1,2,8,48.666666666666664,67,38,29,29,0
2068,9,2,2,8,37.888888888888886,62,23,39,9,0
2069,1,1,1,1,72.0,72,72,0,29,3
2070,2,1,2,2,38.0,38,38,0,29,1
2071,2,2,2,2,38.0,48,28,20,29,1
2072,4,1,2,4,34.25,48,23,25,29,1
2073,14,1,4,12,44.57142857142857,72,28,44,29,0
2074,3,1,2,3,36.333333333333336,48,23,25,29,1
2075,5,3,2,5,46.6,60,28,32,29,0
2076,1,1,1,1,43.0,43,43,0,29,1
2077,1,1,1,1,62.0,62,62,0,29,3
2078,1,1,1,1,52.0,52,52,0,29,3
2079,13,5,3,11,37.61538461538461,65,20,45,29,2
2080,3,2,2,3,51.0,57,48,9,29,3
2081,2,2,2,2,35.5,38,33,5,29,1
2082,5,1,3,5,45.6,52,38,14,29,0
2083,2,1,1,2,33.0,38,28,10,9,1
2084,7,1,4,7,38.57142857142857,52,28,24,29,0
2085,7,3,3,7,46.42857142857143,62,28,34,29,0
2086,4,3,2,4,50.0,62,43,19,29,0
2087,21,4,4,21,43.142857142857146,82,18,64,29,2
2088,5,2,3,5,38.8,62,28,34,29,0
2089,15,3,4,15,46.93333333333333,67,28,39,29,2
2090,9,1,1,6,42.111111111111114,65,38,27,29,0
2091,8,1,2,7,48.125,67,38,29,29,0
2092,18,3,4,14,47.611111111111114,67,28,39,29,2
2093,1,1,1,1,38.0,38,38,0,29,1
2094,2,1,1,2,57.0,57,57,0,9,3
2095,6,2,3,5,51.666666666666664,67,38,29,29,0
2096,2,1,2,2,30.5,33,28,5,29,1
2097,3,1,1,1,38.0,38,38,0,29,1
2098,1,1,1,1,38.0,38,38,0,29,1
2099,1,1,1,1,52.0,52,52,0,29,3
2100,5,3,3,5,43.8,62,33,29,29,0
2101,1,1,1,1,72.0,72,72,0,29,3
2102,4,1,1,4,34.25,48,23,25,29,1
2103,13,4,4,12,43.15384615384615,72,28,44,29,2
2104,13,3,3,13,37.76923076923077,62,20,42,29,0
2105,1,1,1,1,62.0,62,62,0,29,3
2106,3,2,1,3,39.666666666666664,43,33,10,29,1
2107,1,1,1,1,62.0,62,62,0,29,3
2108,1,1,1,1,43.0,43,43,0,29,1
2109,12,4,4,11,43.75,82,20,62,29,2
2110,4,2,1,4,36.0,48,20,28,29,1
2111,8,3,3,6,39.0,57,33,24,29,0
2112,1,1,1,1,43.0,43,43,0,29,1
2113,1,1,1,1,38.0,38,38,0,29,1
2114,2,2,1,2,52.5,67,38,29,29,3
2115,2,1,1,1,33.0,33,33,0,29,1
2116,1,1,1,1,43.0,43,43,0,9,1
2117,2,1,1,2,43.0,43,43,0,9,1
2118,1,1,1,1,28.0,28,28,0,29,1
2119,27,3,2,27,48.96296296296296,72,28,44,9,2
2120,3,1,1,3,47.666666666666664,62,38,24,29,3
2121,6,2,2,6,45.5,62,28,34,9,0
2122,3,1,2,3,47.666666666666664,62,38,24,29,3
2123,1,1,1,1,33.0,33,33,0,9,1
2124,1,1,1,1,33.0,33,33,0,29,1
2125,2,2,1,2,33.0,33,33,0,29,1
2126,1,1,1,1,82.0,82,82,0,46,3
2127,1,1,1,1,48.0,48,48,0,46,3
2128,1,1,1,1,38.0,38,38,0,46,1
2129,1,1,1,1,48.0,48,48,0,46,3
2130,1,1,1,1,38.0,38,38,0,46,1
2131,1,1,1,1,20.0,20,20,0,24,1
2132,2,2,1,2,38.0,48,28,20,9,1
2133,3,3,1,3,38.0,43,33,10,29,1
2134,5,3,2,5,37.4,62,26,36,9,0
2135,24,4,3,23,47.541666666666664,82,20,62,9,2
2136,12,2,4,11,46.083333333333336,67,28,39,29,0
2137,11,1,2,11,38.81818181818182,62,23,39,29,0
2138,4,4,3,4,37.75,52,28,24,29,0
2139,1,1,1,1,38.0,38,38,0,29,1
2140,1,1,1,1,52.0,52,52,0,29,3
2141,2,2,1,2,52.5,67,38,29,46,3
2142,27,5,3,27,38.2962962962963,82,18,64,29,2
2143,4,3,3,4,53.75,62,48,14,9,3
2144,5,1,3,4,42.8,52,38,14,29,0
2145,6,1,2,3,36.333333333333336,48,28,20,46,1
2146,1,1,1,1,48.0,48,48,0,29,3
2147,2,1,2,2,40.5,43,38,5,9,1
2148,3,1,1,2,38.0,43,28,15,9,1
2149,2,1,1,1,52.0,52,52,0,9,3
2150,4,1,3,4,40.5,48,33,15,9,1
2151,1,1,1,1,57.0,57,57,0,9,3
2152,10,1,2,7,51.6,72,28,44,9,0
2153,1,1,1,1,33.0,33,33,0,9,1
2154,17,1,2,13,45.411764705882355,72,28,44,29,0
2155,15,3,4,14,44.46666666666667,62,28,34,29,0
2156,12,4,4,12,44.333333333333336,77,28,49,29,2
2157,1,1,1,1,28.0,28,28,0,29,1
2158,1,1,1,1,57.0,57,57,0,46,3
2159,4,2,2,4,40.25,52,33,19,29,0
2160,2,1,1,2,64.5,67,62,5,9,3
2161,10,2,3,10,42.2,57,28,29,29,0
2162,2,2,2,2,43.0,43,43,0,9,1
2163,2,2,1,2,52.5,62,43,19,41,3
2164,4,1,2,3,59.5,72,52,20,9,3
2165,6,1,2,3,54.0,62,48,14,9,3
2166,17,3,3,15,42.05882352941177,62,23,39,29,0
2167,5,1,1,2,38.0,38,38,0,29,1
2168,26,2,2,19,51.46153846153846,67,33,34,29,2
2169,1,1,1,1,38.0,38,38,0,29,1
2170,4,2,4,4,39.25,48,33,15,29,0
2171,2,1,1,2,38.0,48,28,20,29,1
2172,12,3,2,11,50.083333333333336,82,28,54,9,0
2173,5,1,1,4,47.6,67,38,29,9,3
2174,9,3,2,9,40.77777777777778,48,33,15,29,0
2175,2,1,1,2,50.0,62,38,24,24,3
2176,5,3,2,5,52.4,77,33,44,29,0
2177,2,1,1,1,23.0,23,23,0,29,1
2178,3,1,1,3,68.66666666666667,82,62,20,9,3
2179,5,2,2,4,46.6,52,38,14,9,0
2180,6,3,2,6,47.833333333333336,60,38,22,29,0
2181,6,1,1,5,49.333333333333336,82,28,54,10,0
2182,6,3,3,6,43.166666666666664,62,28,34,29,0
2183,34,3,4,29,40.64705882352941,67,18,49,29,2
2184,6,3,2,6,45.333333333333336,62,28,34,9,0
2185,5,1,1,5,42.8,62,28,34,9,0
2186,30,2,2,18,49.06666666666667,82,28,54,29,2
2187,2,1,1,2,62.0,67,57,10,9,3
2188,14,3,4,8,39.07142857142857,62,23,39,24,0
2189,15,1,4,11,46.733333333333334,82,23,59,29,0
2190,3,3,2,3,46.0,62,38,24,29,0
2191,21,3,4,18,42.666666666666664,62,23,39,29,2
2192,1,1,1,1,57.0,57,57,0,29,3
2193,2,1,1,1,38.0,38,38,0,29,1
2194,7,4,3,6,40.0,57,28,29,29,0
2195,6,3,2,6,41.166666666666664,62,23,39,29,0
2196,2,1,1,2,57.0,57,57,0,41,3
2197,6,2,1,6,50.0,62,38,24,29,3
2198,6,1,2,6,37.166666666666664,48,23,25,9,1
2199,5,2,2,5,43.6,62,28,34,9,0
2200,13,2,1,12,46.61538461538461,62,28,34,9,0
2201,1,1,1,1,48.0,48,48,0,9,3
2202,1,1,1,1,62.0,62,62,0,9,3
2203,10,3,3,9,49.0,62,28,34,9,0
2204,19,4,2,15,35.68421052631579,62,20,42,9,2
2205,2,1,1,2,64.5,67,62,5,24,3
2206,33,4,3,33,41.333333333333336,62,23,39,29,2
2207,3,1,2,3,34.666666666666664,38,33,5,29,1
2208,6,1,2,4,51.833333333333336,67,43,24,29,3
2209,19,2,2,17,51.578947368421055,67,33,34,29,0
2210,1,1,1,1,57.0,57,57,0,29,3
2211,3,1,1,3,47.0,65,38,27,29,3
2212,1,1,1,1,38.0,38,38,0,29,1
2213,12,2,4,11,44.5,62,28,34,24,0
2214,6,2,2,5,37.833333333333336,57,28,29,29,0
2215,1,1,1,1,38.0,38,38,0,24,1
2216,1,1,1,1,43.0,43,43,0,24,1
2217,4,2,3,4,41.5,57,33,24,9,0
2218,4,1,3,4,41.75,43,38,5,29,1
2219,2,1,1,1,52.0,52,52,0,29,3
2220,2,2,1,2,55.0,72,38,34,24,3
2221,1,1,1,1,38.0,38,38,0,29,1
2222,9,2,3,9,47.666666666666664,67,38,29,17,0
2223,1,1,1,1,38.0,38,38,0,29,1
2224,1,1,1,1,33.0,33,33,0,9,1
2225,6,2,3,6,50.0,67,38,29,9,0
2226,3,2,1,3,42.0,55,33,22,29,1
2227,6,1,1,5,47.666666666666664,72,28,44,29,0
2228,46,5,4,46,40.58695652173913,62,20,42,29,2
2229,1,1,1,1,23.0,23,23,0,29,1
2230,1,1,1,1,57.0,57,57,0,29,3
2231,2,1,2,2,35.5,38,33,5,24,1
2232,1,1,1,1,28.0,28,28,0,9,1
2233,1,1,1,1,48.0,48,48,0,29,3
2234,6,3,2,4,48.5,57,43,14,9,0
2235,1,1,1,1,57.0,57,57,0,29,3
2236,1,1,1,1,38.0,38,38,0,29,1
2237,2,1,2,2,35.5,43,28,15,29,1
2238,4,2,1,4,56.0,62,38,24,29,3
2239,16,1,2,14,43.0,67,28,39,29,0
2240,3,1,1,3,62.333333333333336,82,43,39,29,3
2241,1,1,1,1,48.0,48,48,0,29,3
2242,2,1,1,2,50.0,62,38,24,29,3
2243,2,2,2,2,45.0,52,38,14,29,1
2244,12,2,4,12,37.916666666666664,52,23,29,29,0
2245,5,2,1,5,39.0,48,28,20,29,1
2246,1,1,1,1,43.0,43,43,0,29,1
2247,1,1,1,1,33.0,33,33,0,29,1
2248,8,2,2,7,42.25,57,33,24,29,0
2249,2,1,2,2,40.5,43,38,5,29,1
2250,7,3,2,3,50.857142857142854,57,33,24,29,0
2251,47,4,4,24,36.91489361702128,57,23,34,29,2
2252,5,1,3,5,56.4,67,43,24,29,3
2253,1,1,1,1,33.0,33,33,0,29,1
2254,3,1,1,2,38.0,43,28,15,29,1
2255,12,4,4,12,39.5,62,28,34,29,0
2256,3,1,2,2,39.666666666666664,43,38,5,29,1
2257,25,4,4,22,44.52,72,28,44,29,2
2258,4,2,1,3,46.25,57,38,19,29,3
2259,5,1,3,5,32.0,43,23,20,29,1
2260,2,1,2,2,35.5,43,28,15,29,1
2261,3,1,1,1,62.0,62,62,0,29,3
2262,2,1,1,2,28.0,33,23,10,29,1
2263,4,2,3,4,41.0,57,26,31,9,0
2264,2,2,2,2,59.5,62,57,5,29,3
2265,12,3,2,12,35.5,48,28,20,29,0
2266,1,1,1,1,62.0,62,62,0,29,3
2267,24,5,4,21,42.083333333333336,65,28,37,15,2
2268,4,1,2,4,33.0,48,23,25,29,1
2269,3,1,2,3,54.333333333333336,67,48,19,29,3
2270,4,2,3,4,50.0,62,38,24,29,0
2271,15,1,1,14,46.86666666666667,82,28,54,29,0
2272,1,1,1,1,38.0,38,38,0,44,1
2273,5,3,2,5,44.8,57,38,19,29,0
2274,10,2,2,10,44.1,67,23,44,29,0
2275,1,1,1,1,28.0,28,28,0,29,1
2276,1,1,1,1,43.0,43,43,0,46,1
2277,4,2,3,4,41.75,48,33,15,29,0
2278,6,2,1,6,56.333333333333336,67,43,24,29,3
2279,8,2,1,8,48.875,67,38,29,29,0
2280,20,3,1,15,36.1,57,18,39,29,0
2281,4,1,1,2,47.5,57,38,19,29,3
2282,20,5,2,20,39.85,50,23,27,29,2
2283,1,1,1,1,33.0,33,33,0,29,1
2284,5,2,1,5,50.6,67,38,29,29,3
2285,8,2,2,6,41.75,48,33,15,29,1
2286,3,1,1,3,49.333333333333336,72,33,39,29,0
2287,3,1,1,3,31.333333333333332,38,28,10,29,1
2288,7,2,2,7,41.57142857142857,82,20,62,24,0
2289,30,4,3,27,40.53333333333333,57,20,37,24,2
2290,12,1,3,11,51.333333333333336,82,38,44,29,0
2291,8,2,2,8,44.625,67,33,34,29,0
2292,2,1,1,2,49.0,60,38,22,29,3
2293,4,1,2,4,55.0,67,38,29,29,3
2294,60,4,3,41,40.666666666666664,62,20,42,9,2
2295,4,2,3,3,42.75,50,28,22,29,0
2296,21,3,3,21,44.95238095238095,62,23,39,29,2
2297,4,1,2,4,48.75,67,38,29,29,0
2298,35,3,2,23,42.82857142857143,82,28,54,29,2
2299,2,2,2,2,50.0,62,38,24,29,0
2300,10,2,3,8,40.8,57,28,29,29,0
2301,5,1,3,5,37.8,52,28,24,29,0
2302,1,1,1,1,48.0,48,48,0,29,3
2303,9,2,2,8,41.22222222222222,57,38,19,29,0
2304,1,1,1,1,28.0,28,28,0,29,1
2305,4,3,1,4,35.5,43,28,15,29,1
2306,5,1,2,5,48.4,65,38,27,29,0
2307,4,1,2,4,46.25,62,28,34,29,0
2308,1,1,1,1,38.0,38,38,0,29,1
2309,5,1,2,5,50.6,82,28,54,29,0
2310,10,3,1,7,36.0,48,28,20,29,1
2311,4,3,1,4,48.75,62,33,29,29,0
2312,3,3,3,3,46.0,57,33,24,29,0
2313,1,1,1,1,48.0,48,48,0,29,3
2314,6,1,3,5,39.666666666666664,48,33,15,29,1
2315,1,1,1,1,43.0,43,43,0,29,1
2316,3,2,2,3,46.0,57,33,24,29,0
2317,26,2,1,20,42.34615384615385,57,23,34,9,0
2318,12,1,2,12,45.083333333333336,62,28,34,29,0
2319,1,1,1,1,48.0,48,48,0,29,3
2320,2,1,1,2,35.5,48,23,25,9,1
2321,2,2,1,2,49.0,60,38,22,29,3
2322,4,1,1,4,47.75,72,38,34,29,3
2323,6,4,3,5,40.5,48,33,15,29,0
2324,7,3,3,7,38.42857142857143,57,23,34,29,0
2325,1,1,1,1,48.0,48,48,0,29,3
2326,1,1,1,1,28.0,28,28,0,29,1
2327,10,2,1,8,58.5,67,52,15,29,3
2328,6,2,3,6,46.0,57,33,24,29,0
2329,8,3,1,7,46.375,62,33,29,9,0
2330,3,1,1,3,36.333333333333336,48,28,20,29,1
2331,5,3,1,5,34.0,38,28,10,29,1
2332,3,1,1,3,57.0,62,52,10,9,3
2333,3,1,1,3,39.666666666666664,48,23,25,29,1
2334,4,1,3,4,36.75,48,28,20,29,1
2335,29,3,3,28,45.827586206896555,72,20,52,9,2
2336,7,3,1,7,48.42857142857143,62,38,24,29,0
2337,11,4,3,10,45.36363636363637,57,28,29,44,0
2338,3,1,2,3,41.0,52,33,19,29,1
2339,1,1,1,1,57.0,57,57,0,29,3
2340,8,1,2,3,45.75,72,38,34,29,0
2341,2,2,2,2,45.0,57,33,24,29,0
2342,2,1,2,2,43.0,48,38,10,29,1
2343,9,3,2,8,35.44444444444444,65,23,42,29,0
2344,29,3,4,26,45.55172413793103,67,23,44,46,2
2345,2,2,1,2,52.5,67,38,29,44,3
2346,1,1,1,1,33.0,33,33,0,29,1
2347,5,2,3,4,44.8,60,38,22,29,0
2348,1,1,1,1,57.0,57,57,0,34,3
2349,2,2,1,2,47.5,57,38,19,24,3
2350,3,2,1,3,68.66666666666667,82,62,20,29,3
2351,4,2,1,2,34.0,52,28,24,29,1
2352,1,1,1,1,38.0,38,38,0,44,1
2353,6,2,2,5,40.333333333333336,62,28,34,29,0
2354,2,2,2,2,45.0,62,28,34,29,0
2355,1,1,1,1,38.0,38,38,0,29,1
2356,22,3,1,15,38.13636363636363,57,20,37,9,0
2357,2,1,1,1,38.0,38,38,0,29,1
2358,2,2,1,2,30.5,33,28,5,9,1
